size	state	dataset	V7	pacbio_frag_ID	steps	inter_chr	inter_char_proportion	num_chr	max_span	min_coordinate	max_coordinate	max_int_dist	min_int_dist	sum_dists	first_to_last_frag_dist	chr	different_compartment_ints_number	number_of_compartment_types	compartment	number_of_compartments	different_compartment_index_ints_number	first_compartment	percentage_downstream	number_of_simplified_chrom_states	simplified_chrom_state	class	full_dataset_ID
short	ns	26APR16_resequence	136811	ns_26APR16_resequence_short_136811	5	2	0.4	2	NA	22704040	43796579	4654911	164663	NA	NA	*	1	2	non_unique_compartment	4	4	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	136904	ns_26APR16_resequence_short_136904	2	0	0	1	64547	159238349	159303746	64547	32860	97407	31687	chr2	0	1	minus	1	0	minus	0.5	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	136917	ns_26APR16_resequence_short_136917	5	0	0	1	1595263	40854290	42449760	789254	344657	2676822	1203018	chr3	1	2	non_unique_compartment	2	1	minus	0.6	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	136924	ns_26APR16_resequence_short_136924	1	1	1	2	NA	1034956	14221169	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	136936	ns_26APR16_resequence_short_136936	4	1	0.25	2	NA	38773641	207011877	527897	67176	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	137117	ns_26APR16_resequence_short_137117	6	1	0.16666666666666666	2	NA	44676722	213095957	23415536	82077	NA	NA	*	3	2	non_unique_compartment	6	5	minus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	137287	ns_26APR16_resequence_short_137287	6	1	0.16666666666666666	2	NA	26769010	42821167	10632775	7750	NA	NA	*	0	1	plus	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	137350	ns_26APR16_resequence_short_137350	3	0	0	1	936059	119202424	120138605	910274	20707	956766	915352	chr7	0	1	minus	1	0	minus	0.3333333333333333	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	137370	ns_26APR16_resequence_short_137370	2	0	0	1	17563270	42829541	60393918	17462711	100559	17563270	17563270	chr11	0	1	minus	2	1	minus	1	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	137465	ns_26APR16_resequence_short_137465	5	2	0.4	2	NA	47162900	53097636	5738310	65762	NA	NA	*	2	2	non_unique_compartment	3	3	minus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	137564	ns_26APR16_resequence_short_137564	3	2	0.6666666666666666	2	NA	6822794	47047940	40051271	40051271	NA	NA	*	0	1	plus	3	3	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	137617	ns_26APR16_resequence_short_137617	5	1	0.2	2	NA	118058581	157333346	707528	78871	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	137634	ns_26APR16_resequence_short_137634	3	0	0	1	417062	9094815	9513356	377373	39548	456610	377514	chr3	0	1	plus	1	0	plus	0.3333333333333333	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	137698	ns_26APR16_resequence_short_137698	1	1	1	2	NA	17594579	158828638	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138021	ns_26APR16_resequence_short_138021	1	1	1	2	NA	44025272	169944862	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138029	ns_26APR16_resequence_short_138029	4	1	0.25	2	NA	17999517	56717552	399884	2425	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138076	ns_26APR16_resequence_short_138076	1	0	0	1	34096592	80788926	114886360	34096592	34096592	34096592	34096592	chr1	1	2	non_unique_compartment	2	1	minus	0	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138167	ns_26APR16_resequence_short_138167	4	0	0	1	27441840	156548699	183992037	15091772	33272	27508384	27441840	chr2	2	2	non_unique_compartment	3	2	plus	0.75	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138192	ns_26APR16_resequence_short_138192	4	1	0.25	2	NA	10199077	99635963	199942	5107	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138201	ns_26APR16_resequence_short_138201	2	0	0	1	26394607	111820217	138217069	26394607	1634610	28029217	24759997	chr3	0	1	plus	3	2	plus	0.5	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138232	ns_26APR16_resequence_short_138232	4	2	0.5	2	NA	97795126	167765338	11856099	9527	NA	NA	*	0	1	minus	3	3	minus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138238	ns_26APR16_resequence_short_138238	4	0	0	1	1716526	149066582	150783945	1533184	141807	2857993	858673	chr4	1	2	non_unique_compartment	2	1	plus	0.5	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138251	ns_26APR16_resequence_short_138251	1	1	1	2	NA	68911003	88914997	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138273	ns_26APR16_resequence_short_138273	4	0	0	1	6177901	23737285	29915360	5838732	339169	17438399	5896315	chr15	0	2	non_unique_compartment	3	2	minus	0.75	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138293	ns_26APR16_resequence_short_138293	5	0	0	1	15158723	69373589	84532419	10424905	87173	15245896	15071550	chr15	1	2	non_unique_compartment	2	1	plus	0.8	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138351	ns_26APR16_resequence_short_138351	5	1	0.2	2	NA	29862380	161141976	1777093	63742	NA	NA	*	1	2	non_unique_compartment	4	3	minus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138419	ns_26APR16_resequence_short_138419	4	0	0	1	630838	57522022	58153699	551223	47592	1203861	57815	chr18	2	2	non_unique_compartment	2	2	plus	0.5	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138483	ns_26APR16_resequence_short_138483	4	0	0	1	6259294	38055645	44315357	4643484	21123	7776803	4741785	chr3	0	1	plus	2	1	plus	0.25	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138528	ns_26APR16_resequence_short_138528	4	0	0	1	8310590	95743212	104054298	6712627	990146	17003509	1597963	chr8	0	1	plus	2	2	plus	0.5	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138578	ns_26APR16_resequence_short_138578	5	1	0.2	2	NA	2300844	78927853	35189133	566298	NA	NA	*	0	1	plus	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138583	ns_26APR16_resequence_short_138583	2	0	0	1	540639	69624990	70166498	479020	61619	540639	540639	chr3	1	2	non_unique_compartment	2	1	plus	0	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138621	ns_26APR16_resequence_short_138621	4	0	0	1	24679230	126710818	151391337	19254153	225493	44158876	5650570	chr5	1	2	non_unique_compartment	5	4	plus	0.75	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138625	ns_26APR16_resequence_short_138625	2	1	0.5	2	NA	75429509	135282452	616062	616062	NA	NA	*	1	2	non_unique_compartment	3	2	minus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138686	ns_26APR16_resequence_short_138686	3	0	0	1	94231058	14497457	108729307	90447048	3611505	97842563	90619553	chr6	2	2	non_unique_compartment	3	3	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138698	ns_26APR16_resequence_short_138698	1	1	1	2	NA	66901119	83224804	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138822	ns_26APR16_resequence_short_138822	5	2	0.4	2	NA	41495975	55577470	11145036	57190	NA	NA	*	3	2	non_unique_compartment	5	5	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138837	ns_26APR16_resequence_short_138837	2	1	0.5	2	NA	1311291	65025225	38189	38189	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138839	ns_26APR16_resequence_short_138839	4	0	0	1	35625776	19924331	55550704	35625776	456901	37643454	33608098	chr20	1	2	non_unique_compartment	2	1	plus	0.75	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138841	ns_26APR16_resequence_short_138841	5	2	0.4	2	NA	11242989	79379926	600364	26358	NA	NA	*	2	2	non_unique_compartment	2	2	minus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138879	ns_26APR16_resequence_short_138879	3	0	0	1	54901939	34020190	88922903	54835570	66369	97999926	11803952	chr10	0	3	non_unique_compartment	3	0	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	138912	ns_26APR16_resequence_short_138912	1	1	1	2	NA	6656407	156203341	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	138932	ns_26APR16_resequence_short_138932	3	0	0	1	1873860	194560	2069579	1863937	24402	3737797	9923	chr7	0	1	plus	1	0	plus	0.3333333333333333	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	139077	ns_26APR16_resequence_short_139077	5	1	0.2	2	NA	117124645	177292465	24356368	7499	NA	NA	*	2	2	non_unique_compartment	4	4	minus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139082	ns_26APR16_resequence_short_139082	4	1	0.25	2	NA	39476628	46618692	3652627	191922	NA	NA	*	0	1	plus	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139114	ns_26APR16_resequence_short_139114	2	1	0.5	2	NA	9661460	52900630	238135	238135	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139118	ns_26APR16_resequence_short_139118	5	2	0.4	2	NA	35969053	98746873	59768983	158476	NA	NA	*	4	2	non_unique_compartment	5	5	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139171	ns_26APR16_resequence_short_139171	5	2	0.4	2	NA	26121475	87274802	18662513	1124616	NA	NA	*	2	2	non_unique_compartment	5	5	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139225	ns_26APR16_resequence_short_139225	2	0	0	1	928489	29040572	29970504	690782	237707	928489	928489	chr5	0	1	plus	1	0	plus	1	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	139226	ns_26APR16_resequence_short_139226	2	0	0	1	18085688	13121410	31208022	18085688	16791846	34877534	1293842	chr5	1	2	non_unique_compartment	3	2	plus	0.5	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	139340	ns_26APR16_resequence_short_139340	4	1	0.25	2	NA	77884302	157725420	7538727	207610	NA	NA	*	1	2	non_unique_compartment	3	2	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139344	ns_26APR16_resequence_short_139344	1	1	1	2	NA	114358032	117369341	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139384	ns_26APR16_resequence_short_139384	6	1	0.16666666666666666	2	NA	19592262	136751133	4313984	74661	NA	NA	*	1	2	non_unique_compartment	3	2	minus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139405	ns_26APR16_resequence_short_139405	3	1	0.3333333333333333	2	NA	26218512	46187863	379277	330446	NA	NA	*	1	2	non_unique_compartment	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139455	ns_26APR16_resequence_short_139455	5	2	0.4	2	NA	43035326	80653941	5752658	677	NA	NA	*	2	2	non_unique_compartment	5	4	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139460	ns_26APR16_resequence_short_139460	1	0	0	1	50686	88082806	88136206	50686	50686	50686	50686	chr10	0	1	plus	1	0	plus	1	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	139465	ns_26APR16_resequence_short_139465	4	2	0.5	2	NA	30787585	58484583	709481	2942	NA	NA	*	0	1	minus	2	2	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139668	ns_26APR16_resequence_short_139668	5	3	0.6	2	NA	13752850	102617324	9545023	15849	NA	NA	*	1	2	non_unique_compartment	4	4	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139682	ns_26APR16_resequence_short_139682	3	0	0	1	402282	47423736	47827607	402282	82812	762821	41743	chr18	0	1	plus	1	0	plus	0.3333333333333333	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	139721	ns_26APR16_resequence_short_139721	6	1	0.16666666666666666	2	NA	39808273	87052685	22879243	515069	NA	NA	*	1	2	non_unique_compartment	5	4	plus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139724	ns_26APR16_resequence_short_139724	3	0	0	1	26904990	192961174	219866487	26904990	171814	32125917	21684063	chr1	1	2	non_unique_compartment	3	2	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	139766	ns_26APR16_resequence_short_139766	4	2	0.5	2	NA	29401134	50254311	7073930	813511	NA	NA	*	1	2	non_unique_compartment	4	3	minus	NA	1	NA	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139769	ns_26APR16_resequence_short_139769	3	3	1	2	NA	41665700	59505117	-Inf	Inf	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139774	ns_26APR16_resequence_short_139774	4	1	0.25	2	NA	51386370	93001446	321610	104005	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139813	ns_26APR16_resequence_short_139813	4	3	0.75	2	NA	36915052	186222334	3619	3619	NA	NA	*	3	2	non_unique_compartment	4	3	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139827	ns_26APR16_resequence_short_139827	3	1	0.3333333333333333	2	NA	55598549	104259551	445501	32311	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139895	ns_26APR16_resequence_short_139895	7	1	0.14285714285714285	2	NA	35882404	88999796	8324925	3944	NA	NA	*	2	2	non_unique_compartment	4	3	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139897	ns_26APR16_resequence_short_139897	3	0	0	1	1388799	170305275	171695255	1295036	46107	1434906	1342692	chr3	0	1	plus	1	0	plus	0.3333333333333333	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	139915	ns_26APR16_resequence_short_139915	6	6	1	2	NA	89765626	109002640	-Inf	Inf	NA	NA	*	0	1	plus	4	6	plus	NA	3	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139966	ns_26APR16_resequence_short_139966	3	2	0.6666666666666666	2	NA	52373957	90077575	292080	292080	NA	NA	*	1	2	non_unique_compartment	4	3	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139996	ns_26APR16_resequence_short_139996	6	3	0.5	2	NA	9267424	120041618	146203	85467	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	139997	ns_26APR16_resequence_short_139997	1	1	1	2	NA	24162421	89446625	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140093	ns_26APR16_resequence_short_140093	7	2	0.2857142857142857	2	NA	36664853	245265715	10390606	557	NA	NA	*	2	2	non_unique_compartment	4	4	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140169	ns_26APR16_resequence_short_140169	5	0	0	1	27407507	102774184	130182599	27391668	1711	54848688	33674	chr12	0	1	minus	2	2	minus	0.4	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140203	ns_26APR16_resequence_short_140203	4	2	0.5	2	NA	66128804	104156683	1148911	413668	NA	NA	*	0	1	minus	2	2	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140249	ns_26APR16_resequence_short_140249	7	1	0.14285714285714285	2	NA	56546693	136965045	3598503	63098	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140360	ns_26APR16_resequence_short_140360	5	0	0	1	6426183	49059062	55485581	6350078	5963	14493365	6426183	chr2	3	2	non_unique_compartment	2	3	plus	0.4	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140441	ns_26APR16_resequence_short_140441	5	0	0	1	9224844	64827320	74053696	9028764	1667	18000058	449630	chr15	0	1	plus	1	0	plus	0.6	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140553	ns_26APR16_resequence_short_140553	1	1	1	2	NA	79950047	88212456	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140555	ns_26APR16_resequence_short_140555	4	2	0.5	2	NA	26421771	188441140	18689981	25146	NA	NA	*	1	2	non_unique_compartment	3	3	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140591	ns_26APR16_resequence_short_140591	3	2	0.6666666666666666	2	NA	40764192	230034324	8671010	8671010	NA	NA	*	0	1	plus	4	3	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140612	ns_26APR16_resequence_short_140612	4	2	0.5	2	NA	97389470	147980077	5008943	543231	NA	NA	*	2	2	non_unique_compartment	4	3	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140624	ns_26APR16_resequence_short_140624	1	0	0	1	130831	4963417	5094929	130831	130831	130831	130831	chr4	0	1	minus	1	0	minus	0	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140734	ns_26APR16_resequence_short_140734	6	0	0	1	10562025	122739375	133302054	10552079	11240	40183915	1429685	chr12	0	1	plus	2	4	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140794	ns_26APR16_resequence_short_140794	3	1	0.3333333333333333	2	NA	140268383	165464658	1733754	188382	NA	NA	*	2	2	non_unique_compartment	3	2	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140804	ns_26APR16_resequence_short_140804	1	0	0	1	6791914	6103046	12895396	6791914	6791914	6791914	6791914	chr8	0	1	minus	2	1	minus	1	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140839	ns_26APR16_resequence_short_140839	1	0	0	1	4186	32200476	32204724	4186	4186	4186	4186	chr3	0	1	plus	1	0	plus	0	1	Active	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140849	ns_26APR16_resequence_short_140849	4	1	0.25	2	NA	101414420	164589298	968694	14560	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	140889	ns_26APR16_resequence_short_140889	3	0	0	1	5986681	92172086	98160269	5986681	360235	7572364	5121468	chr10	1	2	non_unique_compartment	3	2	minus	0.3333333333333333	2	non_unique_chrom_state	1	ns short 26APR16_resequence
short	ns	26APR16_resequence	140958	ns_26APR16_resequence_short_140958	4	2	0.5	2	NA	69225615	73288634	4061922	926712	NA	NA	*	3	2	non_unique_compartment	5	4	plus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	141011	ns_26APR16_resequence_short_141011	3	1	0.3333333333333333	2	NA	9781581	55064089	7145394	313197	NA	NA	*	0	1	plus	3	2	plus	NA	1	Active	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	141102	ns_26APR16_resequence_short_141102	7	2	0.2857142857142857	2	NA	24635838	100529380	45485910	159989	NA	NA	*	3	2	non_unique_compartment	7	7	minus	NA	2	non_unique_chrom_state	2	ns short 26APR16_resequence
short	ns	26APR16_resequence	141123	ns_26APR16_resequence_short_141123	4	0	0	1	5096214	124074213	129170722	5096214	232729	12147043	1489157	chr5	2	2	non_unique_compartment	3	3	plus	0.5	3	non_unique_chrom_state	1	ns short 26APR16_resequence
